RUN	1	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
10	0.01	1593	2	0	50	1	0.11	0.05	1	
11	0.08	1539	2	0	50	1	0.08	0.05	1	
12	0.19	1593	2	0	50	1	0.11	0.05	1	
13	0.27	1593	2	0	50	1	0.11	0.05	1	
14	0.28	911	2	0	50	1	0.36	0.05	1	
15	0.1	1593	2	0	50	1	0.11	0.05	1	
16	0.04	1593	2	0	50	1	0.11	0.05	1	
17	0.05	1593	2	0	50	1	0.11	0.05	1	
18	0.07	1593	2	0	50	1	0.11	0.05	1	
19	0.09	1593	2	0	50	1	0.11	0.05	1	
20	0.02	1593	2	0	50	1	0.11	0.05	1	
21	0.03	1593	2	0	50	1	0.11	0.05	1	
22	0.17	1593	2	0	50	1	0.11	0.05	1	
23	0.14	1593	2	0	50	1	0.11	0.05	1	
24	0.06	1593	2	0	50	1	0.11	0.05	1	
25	0.21	1593	2	0	50	1	0.11	0.05	1	
26	0.38	911	2	0	50	1	0.36	0.05	1	
27	0.29	911	2	0	50	1	0.36	0.05	1	
28	0.46	1337	2	0	50	1	0.51	0.05	1	
29	0.44	911	2	0	50	1	0.36	0.05	1	
30	0.53	911	2	0	50	1	0.36	0.05	1	
31	0.45	911	2	0	50	1	0.36	0.05	1	
32	0.33	911	2	0	50	1	0.36	0.05	1	
33	0.3	911	2	0	50	1	0.36	0.05	1	
34	0.2	1593	2	0	50	1	0.11	0.05	1	
35	0.52	1337	2	0	50	1	0.51	0.05	1	
36	0.37	911	2	0	50	1	0.36	0.05	1	
37	0.4	911	2	0	50	1	0.36	0.05	1	
38	0.43	911	2	0	50	1	0.36	0.05	1	
39	0.39	911	2	0	50	1	0.36	0.05	1	
40	0.35	911	2	0	50	1	0.36	0.05	1	
41	0.23	1593	2	0	50	1	0.11	0.05	1	
42	0.25	911	2	0	50	1	0.36	0.05	1	
43	0.32	911	2	0	50	1	0.36	0.05	1	
44	0.24	911	2	0	50	1	0.36	0.05	1	
45	0.26	911	2	0	50	1	0.36	0.05	1	
46	0.49	1337	2	0	50	1	0.51	0.05	1	
47	0.42	1337	2	0	50	1	0.51	0.05	1	
48	0.34	911	2	0	50	1	0.36	0.05	1	
49	0.41	911	2	0	50	1	0.36	0.05	1	
50	0.55	1949	2	0	50	1	0.66	0.05	1	
51	0.57	1949	2	0	50	1	0.66	0.05	1	
52	0.62	1337	2	0	50	1	0.51	0.05	1	
53	0.48	1337	2	0	50	1	0.51	0.05	1	
54	0.61	1949	2	0	50	1	0.66	0.05	1	
55	0.63	1949	2	0	50	1	0.66	0.05	1	
56	0.47	911	2	0	50	1	0.36	0.05	1	
57	0.54	1337	2	0	50	1	0.51	0.05	1	
58	0.58	1949	2	0	50	1	0.66	0.05	1	
59	0.59	78	2	0	50	1	0.73	0.05	1	
60	0.6	1949	2	0	50	1	0.66	0.05	1	
61	0.51	1337	2	0	50	1	0.51	0.05	1	
62	0.56	1337	2	0	50	1	0.51	0.05	1	
63	0.5	911	2	0	50	1	0.36	0.05	1	
64	0.64	1949	2	0	50	1	0.66	0.05	1	
65	0.67	78	2	0	50	1	0.73	0.05	1	
66	0.71	78	2	0	50	1	0.73	0.05	1	
67	0.74	78	2	0	50	1	0.73	0.05	1	
68	0.76	1949	2	0	50	1	0.66	0.05	1	
69	0.86	595	2	0	50	1	0.92	0.05	1	
70	0.83	595	2	0	50	1	0.92	0.05	1	
71	0.92	595	2	0	50	1	0.92	0.05	1	
72	0.89	595	2	0	50	1	0.92	0.05	1	
73	0.93	595	2	0	50	1	0.92	0.05	1	
74	0.87	595	2	0	50	1	0.92	0.05	1	
75	0.69	78	2	0	50	1	0.73	0.05	1	
76	0.68	78	2	0	50	1	0.73	0.05	1	
77	0.65	1337	2	0	50	1	0.51	0.05	1	
78	0.79	78	2	0	50	1	0.73	0.05	1	
79	0.84	1949	2	0	50	1	0.66	0.05	1	
80	0.7	78	2	0	50	1	0.73	0.05	1	
81	0.75	78	2	0	50	1	0.73	0.05	1	
82	0.66	78	2	0	50	1	0.73	0.05	1	
83	0.73	78	2	0	50	1	0.73	0.05	1	
84	0.96	595	2	0	50	1	0.92	0.05	1	
85	0.88	595	2	0	50	1	0.92	0.05	1	
86	0.85	78	2	0	50	1	0.73	0.05	1	
87	0.78	78	2	0	50	1	0.73	0.05	1	
88	0.82	78	2	0	50	1	0.73	0.05	1	
89	0.8	78	2	0	50	1	0.73	0.05	1	
90	0.98	595	2	0	50	1	0.92	0.05	1	
91	0.81	595	2	0	50	1	0.92	0.05	1	
